datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/12/2019 9:00:00 PM,11/12/2019 4:00:00 PM,RFC,MIDATL,PS,PS,5397.409,False
11/12/2019 9:00:00 PM,11/12/2019 4:00:00 PM,RFC,MIDATL,RECO,RECO,177.803,False
11/12/2019 9:00:00 PM,11/12/2019 4:00:00 PM,RFC,MIDATL,PEP,SMECO,483.120,True
11/12/2019 9:00:00 PM,11/12/2019 4:00:00 PM,RFC,MIDATL,PL,UGI,150.939,True
11/12/2019 9:00:00 PM,11/12/2019 4:00:00 PM,RFC,MIDATL,AE,VMEU,85.816,True
11/12/2019 9:00:00 PM,11/12/2019 4:00:00 PM,RTO,RTO,RTO,RTO,102611.945,False
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,AE,AECO,1225.981,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,6066.918,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,AEP,AEPIMP,3533.523,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,AEP,AEPKPT,957.463,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7712.956,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,AP,AP,6951.742,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,BC,BC,4183.031,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,CE,CE,13135.730,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,DAY,DAY,2482.000,False
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,DEOK,DEOK,3733.872,False
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,14134.436,False
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2549.650,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,DUQ,DUQ,1735.415,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,DPL,EASTON,36.527,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,SERC,WEST,EKPC,EKPC,2267.556,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,JC,JC,3022.915,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,ME,ME,2184.456,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,ATSI,OE,8182.717,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,OVEC,OVEC,58.000,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,WEST,ATSI,PAPWR,680.610,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,PE,PE,5287.698,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3479.354,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,PL,PLCO,5757.994,False
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,PN,PN,2432.898,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,PS,PS,5671.703,False
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,RECO,RECO,188.659,False
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,PEP,SMECO,533.586,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,PL,UGI,161.762,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RFC,MIDATL,AE,VMEU,89.601,True
11/12/2019 10:00:00 PM,11/12/2019 5:00:00 PM,RTO,RTO,RTO,RTO,108438.753,False
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,AE,AECO,1232.449,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,6256.225,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,AEP,AEPIMP,3596.674,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,AEP,AEPKPT,974.028,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7891.689,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,AP,AP,7068.534,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,BC,BC,4250.075,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,CE,CE,13634.679,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,DAY,DAY,2526.000,False
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,DEOK,DEOK,3796.064,False
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,14334.035,False
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2562.317,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,DUQ,DUQ,1731.894,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,DPL,EASTON,35.990,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,SERC,WEST,EKPC,EKPC,2366.438,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,JC,JC,3067.721,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,ME,ME,2192.405,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,ATSI,OE,8229.776,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,OVEC,OVEC,63.000,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,WEST,ATSI,PAPWR,684.900,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,PE,PE,5265.101,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3475.805,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,PL,PLCO,5786.594,False
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,PN,PN,2460.263,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,PS,PS,5681.312,False
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,RECO,RECO,187.855,False
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,PEP,SMECO,546.256,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,PL,UGI,164.433,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RFC,MIDATL,AE,VMEU,89.301,True
11/12/2019 11:00:00 PM,11/12/2019 6:00:00 PM,RTO,RTO,RTO,RTO,110151.813,False
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,AE,AECO,1227.369,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,6296.167,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,AEP,AEPIMP,3615.255,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,AEP,AEPKPT,969.641,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7853.905,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,AP,AP,7075.920,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,BC,BC,4228.900,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,CE,CE,13509.696,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,DAY,DAY,2517.000,False
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,DEOK,DEOK,3776.535,False
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,14246.207,False
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2543.251,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,DUQ,DUQ,1739.256,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,DPL,EASTON,35.467,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,SERC,WEST,EKPC,EKPC,2321.621,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,JC,JC,3014.078,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,ME,ME,2198.832,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,ATSI,OE,8151.204,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,OVEC,OVEC,58.000,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,WEST,ATSI,PAPWR,681.956,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,PE,PE,5233.101,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3434.206,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,PL,PLCO,5751.854,False
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,PN,PN,2439.978,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,PS,PS,5617.127,False
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,RECO,RECO,183.021,False
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,PEP,SMECO,549.655,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,PL,UGI,163.482,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RFC,MIDATL,AE,VMEU,87.438,True
11/13/2019 12:00:00 AM,11/12/2019 7:00:00 PM,RTO,RTO,RTO,RTO,109520.122,False
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,AE,AECO,1198.001,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,6283.383,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3588.050,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,AEP,AEPKPT,979.893,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7776.274,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,AP,AP,7015.745,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,BC,BC,4158.747,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,CE,CE,13354.726,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,DAY,DAY,2463.000,False
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,DEOK,DEOK,3746.641,False
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,14044.584,False
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2498.823,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,DUQ,DUQ,1710.357,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,DPL,EASTON,34.493,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,SERC,WEST,EKPC,EKPC,2396.203,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,JC,JC,2939.236,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,ME,ME,2169.384,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,ATSI,OE,8009.630,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,OVEC,OVEC,51.000,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,WEST,ATSI,PAPWR,672.181,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,PE,PE,5118.360,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3305.250,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,PL,PLCO,5659.622,False
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,PN,PN,2435.906,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,PS,PS,5518.855,False
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,RECO,RECO,177.355,False
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,PEP,SMECO,546.073,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,PL,UGI,160.345,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RFC,MIDATL,AE,VMEU,85.549,True
11/13/2019 1:00:00 AM,11/12/2019 8:00:00 PM,RTO,RTO,RTO,RTO,108097.666,False
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,AE,AECO,1139.293,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,6203.870,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3429.166,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,AEP,AEPKPT,978.861,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7568.296,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,AP,AP,6783.317,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,BC,BC,3998.824,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,CE,CE,13085.694,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,DAY,DAY,2392.000,False
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,DEOK,DEOK,3635.363,False
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,13654.298,False
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2400.846,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,DUQ,DUQ,1655.389,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,DPL,EASTON,32.429,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,SERC,WEST,EKPC,EKPC,2368.658,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,JC,JC,2784.786,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,ME,ME,2091.296,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,ATSI,OE,7745.120,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,OVEC,OVEC,43.000,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,WEST,ATSI,PAPWR,651.882,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,PE,PE,4952.829,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3231.228,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,PL,PLCO,5463.143,False
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,PN,PN,2366.792,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,PS,PS,5315.440,False
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,RECO,RECO,168.363,False
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,PEP,SMECO,521.559,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,PL,UGI,153.844,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RFC,MIDATL,AE,VMEU,81.217,True
11/13/2019 2:00:00 AM,11/12/2019 9:00:00 PM,RTO,RTO,RTO,RTO,104896.803,False
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,AE,AECO,1079.695,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,6031.854,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3318.712,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,AEP,AEPKPT,962.389,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7258.198,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,AP,AP,6531.375,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,BC,BC,3778.592,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,CE,CE,12539.634,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,DAY,DAY,2299.000,False
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,DEOK,DEOK,3474.706,False
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,13092.601,False
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2275.079,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,DUQ,DUQ,1609.234,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,DPL,EASTON,31.347,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,SERC,WEST,EKPC,EKPC,2327.759,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,JC,JC,2582.878,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,ME,ME,2011.109,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,ATSI,OE,7362.488,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,OVEC,OVEC,44.000,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,WEST,ATSI,PAPWR,620.437,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,PE,PE,4681.035,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3059.234,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,PL,PLCO,5167.937,False
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,PN,PN,2234.521,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,PS,PS,5022.852,False
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,RECO,RECO,155.410,False
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,PEP,SMECO,489.534,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,PL,UGI,143.809,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RFC,MIDATL,AE,VMEU,76.453,True
11/13/2019 3:00:00 AM,11/12/2019 10:00:00 PM,RTO,RTO,RTO,RTO,100261.872,False
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,AE,AECO,1014.581,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,5891.777,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,AEP,AEPIMP,3290.144,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,AEP,AEPKPT,956.280,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7058.413,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,AP,AP,6396.535,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,BC,BC,3595.647,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,CE,CE,11874.621,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,DAY,DAY,2213.000,False
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,DEOK,DEOK,3371.424,False
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,12605.925,False
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2181.734,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,DUQ,DUQ,1518.302,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,DPL,EASTON,30.333,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,SERC,WEST,EKPC,EKPC,2321.895,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,JC,JC,2403.787,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,ME,ME,1907.740,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,ATSI,OE,7025.027,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,OVEC,OVEC,54.000,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,WEST,ATSI,PAPWR,579.180,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,PE,PE,4420.762,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2895.150,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,PL,PLCO,4995.891,False
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,PN,PN,2128.888,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,PS,PS,4732.010,False
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,RECO,RECO,142.380,False
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,PEP,SMECO,465.126,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,PL,UGI,134.902,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RFC,MIDATL,AE,VMEU,72.244,True
11/13/2019 4:00:00 AM,11/12/2019 11:00:00 PM,RTO,RTO,RTO,RTO,96277.698,False
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,AE,AECO,991.223,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,AEP,AEPAPT,5799.064,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3230.212,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,AEP,AEPKPT,960.269,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6944.605,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,AP,AP,6222.010,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,BC,BC,3483.796,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,CE,CE,11407.652,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,DAY,DAY,2188.000,False
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,DEOK,DEOK,3308.554,False
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,12471.021,False
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2130.530,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,DUQ,DUQ,1462.562,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,DPL,EASTON,29.788,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,SERC,WEST,EKPC,EKPC,2320.300,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,JC,JC,2283.523,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,ME,ME,1835.589,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,ATSI,OE,6820.825,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,OVEC,OVEC,55.000,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,WEST,ATSI,PAPWR,576.872,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,PE,PE,4255.106,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2792.929,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,PL,PLCO,4856.696,False
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,PN,PN,2071.641,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,PS,PS,4518.971,False
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,RECO,RECO,133.799,False
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,PEP,SMECO,455.541,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,PL,UGI,128.296,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RFC,MIDATL,AE,VMEU,69.157,True
11/13/2019 5:00:00 AM,11/13/2019 12:00:00 AM,RTO,RTO,RTO,RTO,93803.531,False
11/13/2019 6:00:00 AM,11/13/2019 1:00:00 AM,RFC,MIDATL,AE,AECO,966.818,True
11/13/2019 6:00:00 AM,11/13/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,5828.566,True
