pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
93353897,ST_LUK  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353899,STEELYAR138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353901,STERPIP 138 KV  LD1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353903,STRYKER 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353905,TALWGATE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353907,TALWGATE138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353909,TALWGATE138 KV  TR3,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353911,TMT_WARE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353913,TOLEDOHP138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353915,TOLEDOHP138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353917,VULCAN  138 KV  TR8,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353919,WALGRN  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353921,WALGRN  138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353923,WAUSEON 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353927,WAUSEON 138 KV  TR3,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353929,WOODVLTE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353931,WOODVLTE138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353933,WORTHSTL138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93353953,BRUNSWIC26 KV   MIDDLESP,BUS,GEN,PSEG,26 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93353959,COOKRD  13 KV   COOKSP,BUS,GEN,PSEG,13 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93353965,ESSEX   4 KV    CLAYSTSP,BUS,GEN,PSEG,4 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93353971,LAKENELS230 KV  LAKENESP,BUS,GEN,PSEG,230 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93353977,NEWARK  4 KV    NEWAR2SP,BUS,GEN,PSEG,4 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93353979,SOMERVIL230 KV  SOMERVSP,BUS,GEN,PSEG,230 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93353983,MANOR   69 KV   TURKEYWF,BUS,GEN,PPL,69 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93353995,154 LIBE138 KV  COUNTYLF,BUS,GEN,COMED,138 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93353997,196 KATY34.5 KV TCROP2WF,BUS,GEN,COMED,34.5 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93353999,214 HOFF138 KV  BARINGLF,BUS,GEN,COMED,138 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354001,43 WILDW12.5 KV WPUL1SP,BUS,GEN,COMED,12.5 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354003,43 WILDW12.5 KV WPUL2SP,BUS,GEN,COMED,12.5 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354005,941 GRND34.5 KV GRIDGEWF,BUS,GEN,COMED,34.5 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354007,941 GRND34.5 KV GRIDG2WF,BUS,GEN,COMED,34.5 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354009,941 GRND34.5 KV GRIDG3WF,BUS,GEN,COMED,34.5 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354011,941 GRND34.5 KV GRIDG4WF,BUS,GEN,COMED,34.5 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354015,BEARGRDN18 KV   CT1A,BUS,GEN,DOM,18 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354017,BEARGRDN18 KV   CT1B,BUS,GEN,DOM,18 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354019,BEARGRDN18 KV   ST1C,BUS,GEN,DOM,18 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354021,LOUISACT13.8 KV G1,BUS,GEN,DOM,13.8 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354023,LOUISACT13.8 KV G2,BUS,GEN,DOM,13.8 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354025,LOUISACT13.8 KV G3,BUS,GEN,DOM,13.8 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354027,LOUISACT13.8 KV G4,BUS,GEN,DOM,13.8 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354045,AVONLAK214 KV   UN7,BUS,GEN,ATSI,14 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93354047,BAYSHOR2138 KV  BS81,BUS,GEN,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93354051,BAYSHOR218 KV   BS10,BUS,GEN,ATSI,18 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93354065,HANNAOE 345 KV  GENDUMMY,BUS,GEN,ATSI,345 KV,3/17/2010 12:00:00 AM,12/31/9999 12:00:00 AM
93354067,RICHLND 14 KV   RP84,BUS,GEN,ATSI,14 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93354069,RICHLND 14 KV   RP85,BUS,GEN,ATSI,14 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
93354071,RICHLND 14 KV   RP86,BUS,GEN,ATSI,14 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
95790499,502JCT,AGGREGATE,EHV,APS,500 KV,4/21/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369855,HOBOKEN 230 KV  T-3AB,BUS,LOAD,PSEG,230 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369857,HOBOKEN 230 KV  T-4AB,BUS,LOAD,PSEG,230 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369863,HOPECREE500 KV  LOADAUX1,BUS,LOAD,PSEG,500 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369865,SALEM   500 KV  LOADAUX1,BUS,LOAD,PSEG,500 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369867,SALEM   500 KV  LOADAUX2,BUS,LOAD,PSEG,500 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369869,FRACKVIL69 KV   HAU3,BUS,LOAD,PPL,69 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369871,GILBERTT138 KV  LOAD1,BUS,LOAD,PPL,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369875,MCMICHLS138 KV  LOAD1,BUS,LOAD,PPL,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369877,TANNERSV138 KV  T2,BUS,LOAD,PPL,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369881,HUNLOCK 69 KV   SS LOAD,BUS,LOAD,PPL,69 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369885,TEWKSBRY230 KV  TR-1,BUS,LOAD,JCPL,230 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369891,CLAYTON 138 KV  LDSMY,BUS,LOAD,DPL,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369893,GRSNVILL69 KV   T1,BUS,LOAD,DPL,69 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369895,GRSNVILL69 KV   T2,BUS,LOAD,DPL,69 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369897,NEWCASTL138 KV  13803,BUS,LOAD,DPL,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369899,SIGNPOST69 KV   LOAD,BUS,LOAD,DPL,69 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369901,STVNSVIL69 KV   T1,BUS,LOAD,DPL,69 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369903,STVNSVIL69 KV   T2,BUS,LOAD,DPL,69 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369913,BOLINS  138 KV  T1,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369915,SPRNGRD1138 KV  T1,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369917,SPRNGRD1138 KV  T2,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369919,COALFORK138 KV  MSF,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369923,HALLSRID138 KV  T1,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369925,LAFAYETE138 KV  T1,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369927,LANHAM1 138 KV  COLUMBIA,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369929,LEFTFORK138 KV  T1,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369931,MINERD1 138 KV  COAVILL,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369933,OUTERBEL138 KV  METAL,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369935,PATRIOTC138 KV  T1,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369937,POLEYARD138 KV  POLEYARD,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369939,SHACKMIL138 KV  CONSOLCO,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369943,VIRGINIA13 KV   SSLOAD,BUS,LOAD,AEP,13 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369945,WINDFALL138 KV  T-1,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369947,ZANESVIL138 KV  T2,BUS,LOAD,AEP,138 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369953,09YANKEE12.5 KV BK-3LOAD,BUS,LOAD,DAY,12.5 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369955,FORTLEE 13 KV   TX3,BUS,LOAD,DOM,13 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369959,POINTHBR35 KV   TX1,BUS,LOAD,DOM,35 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369961,MARSHRUN18 KV   SATA,BUS,LOAD,DOM,18 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369963,MARSHRUN18 KV   SATB,BUS,LOAD,DOM,18 KV,5/26/2010 12:00:00 AM,12/31/9999 12:00:00 AM
98369973,02AMSTED138 KV  TR6,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369975,02AMSTED138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369977,02ARMCO 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369979,02ARMCO 138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369981,02ARMCO 138 KV  TR3,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369983,02ARMCO 138 KV  TR4,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369987,02BRWELL138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369989,02BWAK  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369991,02BWAK  138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369993,02CARDNT69 KV   TR1,BUS,LOAD,ATSI,69 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369995,02CORTLD138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369997,02DUALRT138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98369999,02ELWOOD138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370001,02ELWOOD138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370003,02HAMILT138 KV  LD1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370005,02MLCRK 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370013,02ROSEMT138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370015,02TEREX 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370017,02TEREX 138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370019,02WADS  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370021,02WADS  138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370023,AETNA   138 KV  TR3,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370025,AIRPRKFE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370027,BELLEP  138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370029,BLUEBELL138 KV  LD1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370031,BMF     138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370033,BMF     138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370035,BOARDMAN138 KV  LDTR8-9,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370037,BRADYLAK138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370039,BRIGTN  138 KV  LD1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370041,BRIDGEOE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370043,BRIDGEOE138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370045,BROOKSID138 KV  TR6,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370047,BRUNSWOE138 KV  TR4,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370049,BRUNSWOE138 KV  TR5,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370051,BURTONOE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370053,CAIRNS  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370055,CAMDEN2 138 KV  LD1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370063,CLAYOE  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370065,CNTRALOE138 KV  TRE,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370067,CNTRALOE138 KV  TRW,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370069,COMERC  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370071,CONCAST 138 KV  LD1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370073,CONGRESS138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370075,DALEOE  138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370077,DELPARK 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370079,DOBINS  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370081,DOBINS  138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370083,DUFERCO 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370085,DUFERCO 138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370087,EAKRON  138 KV  TR4,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370089,EAKRON  138 KV  TR3,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370091,ELMOHED 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370093,ELW_IND 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370095,ELW_IND 138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370097,EPWORTH 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370099,EPWORTH 138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370101,EVANSOE 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370103,EVANSOE 138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370105,EVERGFE 138 KV  LDWCI1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370107,FERNWY  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370109,FERNWY  138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370111,FIELDST 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370113,FIRESTON138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370115,FIRESTON138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370117,FORDFE  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370119,FORDFE  138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370121,FRNKLNOE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370123,GARDENOE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370125,GARDENOE138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370127,GATESOE 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370129,GATESOE 138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370131,GLCRSTOE138 KV  TR3,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370137,GMWAROE 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370139,GMWAROE 138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370141,GMWAROE 138 KV  TR3,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370143,GOODYROE138 KV  LD1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370145,GRANGROE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370147,GREENFOE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370149,GREENFOE138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370151,GREENFOE138 KV  TR3,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370153,GREENFOE138 KV  TR6,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370155,HUDMUN  138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370159,JACKSNOE138 KV  TR3,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370161,LAKEMORE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370163,LONDONOE138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370165,LONGVIOE138 KV  TR6,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370167,MADISOE 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370169,MARIONET138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370171,MCDSTEEL138 KV  LDMC,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370173,MILLIRON138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370175,MOOREOE 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370177,MURRAYOE138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370181,MURRAYOE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370183,NASA    138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370185,NASA    138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370187,NDEPT   138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370189,NDEPT   138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370191,NUCORST 138 KV  GPTR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370193,NUCORST 138 KV  GPTR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370195,NUCORST 138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370197,NUCORST 138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370199,NUCORST 138 KV  TR4,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370201,NUCORST 138 KV  TR5,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370203,ONTARIOE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370205,ONTARIOE138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370207,P_EL_UDH138 KV  LDST,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370209,PACKRDOE138 KV  TR1,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
98370211,PACKRDOE138 KV  TR2,BUS,LOAD,ATSI,138 KV,6/1/2011 12:00:00 AM,12/31/9999 12:00:00 AM
